,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.061619,0.015085,0.148218,0.066355,-0.157878,-0.331541,-0.715016,-0.206080,0.464113,-0.434506,0.946711,-0.247221,1.136315,-0.414022,-0.999684,-1.021365,0.261719,-0.110831,-0.502492,0.367474,0.429864,-0.211374,-0.362528,-0.491168,0.028482,-0.058793,0.078576,-0.005892
1,0.183014,-0.030624,-0.012189,0.069013,0.157811,-0.016878,1.340549,-0.150642,0.741722,0.574497,-1.516980,0.472200,-0.362041,0.218833,0.190485,-0.537746,0.670304,-0.890171,0.887401,-0.020269,-0.351597,-0.575437,0.703360,-0.701535,0.517270,0.136105,0.198552,-0.105747
2,0.006330,-0.016831,-0.255274,-0.110603,0.127589,-0.756572,-0.737897,-0.508317,0.306088,0.747072,-0.021542,0.465198,-0.704779,1.424661,-1.056069,0.569995,-0.767851,0.047218,0.563820,-0.929570,0.152102,0.962671,0.619502,0.619709,-0.179941,-0.026406,-0.045196,-0.024549
3,-0.095077,-0.019594,0.071264,0.021479,-0.016032,0.700494,-0.005265,-0.596355,-0.431648,0.079040,-0.048329,0.514828,-0.331956,-1.057128,0.313088,0.127453,-0.086719,0.276077,-0.618808,0.710118,0.427113,0.283677,0.633205,0.158063,-0.114761,0.018980,-0.084904,0.014925
4,-0.237323,-0.291556,0.706483,-0.245956,-2.651721,0.712181,0.524693,-0.886202,0.142571,0.943371,61.264468,155.604202,209.248195,177.573914,97.420255,33.077340,-0.969410,-0.323874,0.116139,-1.010797,0.972963,-0.484437,0.109042,0.528682,-1.281913,-0.824342,0.042421,0.634716
5,-0.704180,-0.309410,0.259039,-0.016196,-0.220133,0.750406,0.440302,-1.737086,2.580433,147.440931,250.072098,252.912035,255.310221,253.037291,254.321497,235.920192,146.934748,63.698599,0.309416,0.477541,-0.036053,-0.365305,0.668524,-1.601664,-0.931178,0.243703,-0.784375,0.286778
6,0.308887,-0.617380,-0.474304,-0.183349,-0.074375,-0.077266,-0.340160,18.037295,157.938139,254.640004,254.057369,253.602387,228.462290,253.144365,254.774293,255.015000,253.139157,247.647284,81.524032,0.185382,-0.170254,0.112723,-0.205810,-0.066048,-0.791722,-0.292960,0.316030,-0.263298
7,-0.948894,0.305862,0.569091,-0.324327,0.182412,-2.347712,6.708047,193.461954,253.752734,253.394002,250.676008,127.138844,21.683304,34.184233,74.735572,78.440804,254.919671,253.501679,183.349288,0.406153,0.000573,-0.400879,0.055527,0.406590,-1.938856,-0.104216,0.068668,-0.134575
8,0.328949,0.711157,-0.071155,0.124927,0.760881,1.184957,38.464620,253.930401,254.224397,231.595215,80.151747,-0.005112,0.108694,-0.376887,-0.153240,65.732576,253.368285,254.066781,183.239077,0.410306,-0.451792,-0.915294,0.702295,-0.399623,0.747997,-0.402177,0.745733,-0.549403
9,-0.095842,0.350645,-0.178810,-0.649528,0.370056,0.420979,60.638321,253.318841,253.986402,89.599512,-0.745349,0.576797,0.294521,0.547424,69.637253,249.388255,254.393616,252.767146,83.936570,-0.712155,0.551032,-0.232966,-0.094561,1.031338,-0.422527,-0.174926,-0.803697,-0.575711
10,-1.631794,0.377556,1.075752,0.114761,-1.202122,0.128539,2.739003,94.785936,160.941414,22.115057,-0.707735,0.102432,-0.048129,104.579794,252.131404,253.631166,253.144245,133.291145,0.763517,-0.000113,-0.338968,-0.032200,0.497004,-0.741729,-0.445893,0.142818,-0.048630,1.153219
11,0.450823,-0.567126,-2.688840,-1.027200,0.727024,-0.142579,-0.498303,-0.667361,1.025242,0.138462,88.072365,139.943453,156.161932,248.513027,254.794461,254.047930,197.091265,3.562886,0.511026,-0.797642,-0.044478,-0.221906,0.131952,-0.370412,-0.716060,-0.628244,0.947686,-0.443504
12,0.912483,0.060105,0.225448,0.004369,0.096068,-0.155129,-0.105860,0.928377,-0.112010,134.091330,249.063558,254.769752,252.001902,256.717598,252.677383,253.397687,241.600721,111.497292,68.891514,0.360638,0.040231,0.317505,-0.206158,0.339867,0.610540,-0.235823,0.744127,0.507862
13,1.254361,0.224395,0.747602,0.240050,-0.451777,1.773103,-0.918451,-0.152867,-0.478056,63.021595,249.220861,254.801965,253.676391,236.609440,224.124498,224.747271,252.710227,253.443146,252.806269,191.096350,51.627982,4.027583,-0.331319,1.295552,-0.103277,-0.485597,0.625005,-0.091503
14,-1.062148,0.891351,-0.762875,-1.102747,-0.248216,-0.212399,-0.064622,-1.041018,1.542050,1.092776,44.446965,49.394582,50.699769,29.092220,20.257738,22.202293,112.644212,193.186621,253.415396,254.047655,253.778628,140.644821,-0.207058,-1.829108,0.660534,-0.655659,-0.047127,1.141411
15,0.630148,0.176693,-0.354693,0.458404,0.075379,-0.637360,-0.031100,0.432898,-0.743020,0.261355,-0.168392,0.614280,-0.131749,0.833673,-0.295932,-0.333067,0.001539,0.848243,64.198483,148.086747,255.203255,240.043936,64.877500,0.035247,-2.899663,-0.927039,0.334543,-1.483707
16,-0.211699,0.025141,-1.301875,-0.726821,-0.133934,-0.083318,-0.287314,0.302902,-0.199296,-0.516174,-0.231014,0.759514,0.245620,0.344729,-0.655055,-0.227915,0.419665,0.114763,0.478587,14.055625,220.679474,254.457912,240.315774,7.638174,4.063634,0.133852,0.462381,0.482855
