,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.012976,-0.011440,0.010146,-0.006921,0.012140,0.004598,0.447099,0.500276,-0.530756,-0.066360,-0.068786,0.748271,0.237727,0.082747,0.492181,0.387935,-0.530775,-0.293554,-0.298997,-0.277027,0.546005,0.039994,-0.010731,-0.004306,0.013524,-0.006246,0.007359,0.001424
1,0.017390,0.003471,0.019041,-0.001229,0.011604,0.017541,-0.395605,0.732836,-0.085139,-0.499068,0.285529,-0.451020,0.121114,0.458372,-0.200609,-0.307947,0.004363,-0.072116,0.377798,-0.073417,-0.346036,0.059531,0.019356,-0.024154,-0.047608,0.013415,-0.023937,0.011131
2,0.011234,0.000692,-0.022331,-0.008100,0.004804,-0.011967,0.544611,-0.373704,0.094203,0.158919,0.256909,-1.211146,0.232351,0.318810,-0.492730,0.124925,-0.073208,-0.113154,-0.027223,-0.018231,0.191613,-0.001456,-0.009194,0.014372,0.037051,-0.010189,-0.004863,0.004096
3,0.013855,-0.006132,0.031815,0.001578,0.015406,0.022986,-0.229827,0.612576,-1.084885,-0.559714,0.023312,0.056403,0.007249,0.138884,-0.104604,-0.072391,-0.220983,0.468380,-0.171698,0.691058,-0.770806,-0.034870,0.038490,-0.026235,-0.056562,0.038613,-0.019002,0.025682
4,-0.102285,0.340397,-0.505055,-0.519178,-0.255900,-0.000140,-0.876663,1.636731,81.907327,130.088205,211.519835,255.023263,254.238588,223.702533,130.407244,33.851025,1.630388,-0.108931,0.025344,0.252141,0.709006,-0.638313,-0.166607,0.198977,0.121383,-0.322645,0.524802,-0.045983
5,0.591786,0.283894,0.072304,0.223994,-0.068382,0.364079,18.037655,147.912891,253.127088,253.240540,250.926875,240.051723,240.149174,244.316079,253.049072,252.979753,116.085966,0.428328,-0.009548,0.731830,-0.204725,0.760740,0.825270,-0.013041,-1.000634,0.126653,-0.026657,-0.161932
6,-0.511374,-0.503406,-0.110954,-0.667391,0.172154,-0.313165,142.431638,252.433178,253.029484,252.894306,200.512298,0.604482,0.725915,27.673637,143.429955,248.757264,217.591901,101.180121,3.190811,-0.146735,-0.169838,0.291926,-0.622266,0.210500,0.415940,-0.038221,0.394232,0.308109
7,0.445487,-0.402382,0.963282,0.423086,0.615944,0.137850,69.136136,231.450332,252.698275,249.669400,77.994059,-0.415044,0.471268,-0.246651,0.486054,118.584956,248.107535,252.341800,37.218121,-0.451356,-0.012583,0.289413,0.417642,-0.263157,-0.371461,0.181830,-0.336887,0.008261
8,0.043214,0.425857,-0.458200,0.240634,-0.792030,-0.534979,-0.515532,10.883362,98.749386,83.803473,0.295883,-0.207751,0.051129,-0.313887,0.338620,-0.301984,204.163370,252.946266,37.021409,-0.309812,-0.337361,-1.882378,-0.248712,0.751286,0.430326,-0.340062,0.299154,-0.565125
9,-0.046181,-0.149388,0.247377,-0.358674,0.319309,0.401779,-0.570774,0.261415,0.421653,-0.155387,0.150394,-0.795182,0.438785,-0.747425,0.813751,-0.367827,126.739952,252.255788,116.199270,0.110410,-0.194149,0.363322,-0.350986,-0.133601,0.103799,-0.358915,-0.203723,0.127651
