,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.128443,-0.191625,0.119777,0.129323,-0.138699,-1.182665,0.646828,-1.048731,1.133256,-0.362963,0.023284,-0.745189,0.147475,-0.419197,0.212564,-0.365175,0.633920,1.105456,-0.896930,1.050359,0.455887,-0.698876,0.299846,-0.960827,0.013214,-0.005781,-0.006509,-0.037517
1,-0.169567,-0.140039,0.067917,0.110202,0.822646,-0.548851,0.682954,-0.793783,0.593945,-1.238740,0.007357,-0.357050,-0.049129,0.533628,0.223145,-0.319254,1.206021,0.116843,-0.369498,0.029290,-0.006105,-1.513490,0.088122,-0.785380,0.073373,-0.032733,0.054988,-0.037268
2,0.171346,0.134176,-0.160241,-0.151684,-0.226883,0.588790,-1.416729,-0.159251,2.047313,-0.166699,1.731274,-1.071307,-0.604334,0.083561,-0.405093,0.949415,-0.438920,0.321113,-0.243891,0.160859,-1.162822,0.854115,-0.889204,0.551288,0.067138,0.041688,0.008012,0.094727
3,0.110961,-0.041706,0.048979,0.086484,-0.503139,0.238357,-0.664324,-0.237592,0.722819,0.023828,-0.519111,0.243459,1.411092,-0.298102,0.082835,-0.253450,-1.200759,2.688840,0.020392,-0.280986,1.136975,0.448987,-0.272511,-0.243093,-0.238010,0.033748,-0.261552,-0.073805
4,-0.681965,-0.338917,0.152276,0.372178,0.597791,0.700300,-2.368283,1.452262,-0.692648,0.710331,27.079325,101.883197,102.167891,199.838785,139.882601,65.396755,-0.567363,0.120795,-0.629428,0.992293,-1.808123,1.015983,-0.800697,-1.748083,-0.660835,0.494255,0.385920,-1.331773
5,0.514895,-0.475891,0.064843,-0.676515,-0.121443,0.002954,-0.589607,0.310349,-0.978015,3.713271,197.627151,254.701469,252.855373,251.132385,215.065209,172.548289,20.107235,43.212018,0.832590,-0.283483,-1.242498,-0.537072,0.120001,-2.428422,-0.549799,0.490669,-1.440813,0.734364
6,-0.816900,-0.978574,1.217725,0.224941,0.373338,0.093717,-0.406052,0.089873,22.089901,110.701131,157.907674,252.772629,252.952076,156.802767,205.173584,253.713637,235.717928,245.366631,142.274191,46.893274,0.280489,0.284140,-0.626667,0.566992,-0.392116,-0.421442,0.027306,-0.761735
7,-0.248726,0.319691,-0.483410,-0.202181,0.535749,1.469774,-0.504283,0.157730,124.421001,253.840304,185.548535,130.664024,213.558594,156.226919,101.133330,218.719268,156.517033,253.955704,253.523376,244.690325,92.123219,8.454818,-0.214687,-1.163180,-0.150326,0.212335,-0.906600,-0.075107
8,-0.027729,0.099280,1.172926,-1.209918,-0.893500,-1.917521,1.073949,-0.960703,162.071215,236.709284,96.652148,33.065541,1.646581,18.647652,6.534532,51.629874,3.173522,115.039350,52.999835,235.782526,255.710415,96.095744,-0.046213,2.385148,0.639695,-0.136792,-0.466060,-0.201308
9,0.969074,0.387476,-0.245793,-0.203465,1.038112,1.369177,-0.347648,1.754322,117.282486,195.000653,35.409728,0.483947,-2.240176,0.008010,0.760696,-0.794762,0.349527,-0.030183,-0.101178,163.682226,251.949959,247.188940,46.325996,-4.299104,-0.063166,-0.120646,0.098963,-0.457501
10,-0.379514,-1.950814,1.077913,0.889393,-0.279217,0.169623,-0.846484,57.223771,235.935849,254.734284,168.976454,0.132811,0.072001,0.696976,-0.773009,-0.339394,0.798748,-0.045991,-0.281283,18.115518,228.413637,254.474219,123.967072,-1.496552,-1.395418,0.175962,-0.068176,-0.067141
11,-0.224883,0.629992,-0.545824,1.276070,0.123825,0.017951,1.051886,0.093058,151.560679,252.723161,222.269103,99.020146,181.682259,233.604681,62.307758,17.971717,2.021869,23.566455,26.770221,65.926558,229.739024,254.275082,94.169926,2.132357,0.832947,0.191515,0.078378,-0.047737
12,0.389867,0.393857,0.847071,-1.751658,-0.127331,-0.233100,1.054449,-0.663592,42.935261,253.060502,253.284976,253.267298,254.796745,253.895604,247.623453,234.178338,85.953930,123.776855,176.885001,252.326853,255.349700,254.128930,62.337170,1.013829,-0.102829,0.496218,1.257507,1.022371
13,0.945082,1.537126,-1.304302,-0.206471,0.362704,-0.489497,9.211377,118.246502,236.032478,254.653185,254.360108,254.534751,253.589953,253.401535,253.164727,254.524601,252.680641,253.733974,254.597691,254.198623,254.051794,253.874092,80.145914,0.001569,0.057554,0.064811,0.437715,-0.433666
14,-0.740668,1.091721,0.809822,1.496749,-0.260524,1.044825,133.750569,238.951724,240.774207,203.102476,232.920226,253.861977,254.091731,253.713078,254.442259,223.309984,220.091637,222.639368,180.604489,247.166721,228.495353,254.156370,193.897643,1.396136,-1.082430,-0.455581,-1.129650,-1.011613
15,1.018896,-0.861004,-0.961774,0.270895,6.640292,156.777319,248.714823,250.914424,202.045579,51.248816,19.575252,57.251111,89.404756,142.722100,146.410785,41.445489,161.783386,145.587794,40.810853,77.316716,27.880754,236.299168,243.822741,52.818808,-0.664909,0.853457,0.395802,-0.062452
16,-0.506185,0.243106,-0.137923,-0.536386,140.250934,255.429125,217.144653,92.477894,25.459264,0.737598,0.466554,0.274706,1.017091,40.023254,15.807115,0.000178,0.001100,-0.021336,-0.368460,-0.401917,107.105321,252.227357,189.483175,28.733859,0.152446,0.119381,-0.037528,0.121666
17,1.196306,1.141283,-0.694439,-1.225717,165.776533,254.777727,84.583556,-0.455427,0.777216,0.650700,0.880358,0.199832,-0.362890,0.024056,0.676085,-1.080575,0.452192,0.801094,0.290637,-0.126340,129.707282,254.508025,253.044813,73.645846,1.341874,-0.206396,-0.687988,1.144232
18,0.901275,-0.142363,-0.190945,0.277475,94.906811,246.048926,30.832939,-1.414968,-0.189117,-0.552218,-0.336513,-0.773949,-0.274627,1.104339,-0.749219,1.236953,0.853724,-0.992355,0.704683,-0.884603,185.864637,253.257879,191.613880,30.281445,-0.823020,0.210178,-0.648210,0.012660
