,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.001132,-0.010219,-0.006488,0.017831,0.021855,0.024000,-0.007515,0.023699,-0.461033,0.177339,0.070057,-0.290336,-0.226673,-0.452418,0.089631,-0.406346,0.481922,0.017403,0.095208,0.418953,-0.557437,0.300275,0.011808,0.011106,0.020748,0.021363,0.000796,-0.006214
1,0.002133,-0.007517,0.007674,0.011478,-0.016325,0.015588,-0.000434,0.007353,0.621551,-0.111343,-0.113763,0.619210,0.047647,0.320353,-0.199338,0.621417,0.146371,-0.340709,-0.190346,0.062731,-0.283830,0.086677,-0.023606,-0.002414,0.029757,0.022176,-0.016215,-0.006895
2,0.005521,0.002383,0.016199,0.035029,-0.032587,0.021983,0.001610,0.009132,0.214498,-0.204558,-0.224131,0.482551,-0.175654,0.980388,-0.550259,-0.085166,-0.034835,-0.306471,-0.066690,-0.206628,-0.025811,0.403393,-0.036179,-0.013020,0.061336,0.044717,-0.019673,-0.017180
3,0.022831,0.022667,0.008092,0.023779,-0.048788,0.012679,0.000060,0.013634,0.187256,0.052094,0.129259,0.184777,-0.245967,0.605244,-0.551901,0.070926,-0.122346,0.307175,-0.479950,0.106064,-0.068678,0.259729,-0.012075,-0.034175,0.029321,0.024813,-0.015667,0.003630
4,-0.027439,-0.012695,-0.012796,-0.063980,0.052697,-0.046680,0.011137,-0.034614,0.157847,0.086231,-0.095203,0.312025,0.272695,-1.270916,0.567441,0.602531,-0.194801,-0.264036,0.565725,-0.380832,0.164777,-0.519324,0.026335,0.028626,-0.094316,-0.067714,0.026350,0.012358
5,-0.246058,-0.294779,0.219858,0.474636,-0.506608,0.783181,-0.286988,0.104346,-0.444317,0.183465,0.186509,19.061185,71.444555,230.391967,254.340482,212.058297,93.216739,30.964641,0.660813,-0.114944,0.655838,-0.109069,-0.986323,0.404789,1.059704,0.677273,-0.171001,-0.567596
6,-0.713140,0.049120,0.286021,-0.220628,0.314927,-0.217900,0.069545,-0.594375,0.428254,0.209794,60.641115,197.621208,252.753613,252.842342,250.415638,252.447256,253.852177,233.724372,181.506710,21.267876,-0.198393,-0.358218,-0.272178,0.422390,-0.213625,-0.080678,0.137479,-0.262316
7,-0.468585,0.048415,-0.284224,0.160216,-0.057363,-0.590591,0.044721,0.031491,-0.065035,75.291572,245.030496,252.867268,201.661755,89.550097,53.454372,221.943214,149.507447,95.259016,231.592692,234.891420,19.286462,-0.099634,-0.512736,0.360127,-0.122353,0.114013,0.191530,0.472883
8,0.309717,0.034305,0.199151,0.176339,-0.142540,0.199760,0.490060,0.769719,0.120212,174.871754,253.496110,212.491718,21.287470,-0.154449,0.510952,156.934144,140.664829,0.321805,50.432891,240.193991,158.439199,9.716664,0.162364,-0.310966,-0.532930,0.597352,-0.437451,-0.130236
9,-0.058389,0.123465,0.188315,0.549283,-0.333089,-0.530910,0.219818,-0.068041,44.238225,228.914173,245.068187,80.370552,-0.108352,-0.418912,0.120799,172.581012,164.098392,-0.139323,-0.095649,224.914158,252.894155,19.952189,-0.043217,-0.082090,0.145580,-0.119926,-0.041445,0.053224
10,-0.231499,-0.483903,-0.096996,0.160348,0.306040,-0.106297,-0.009986,0.066849,130.982733,252.582407,171.624527,0.391098,-0.110147,0.159172,-0.115520,58.942228,8.737573,2.480531,125.231603,250.829464,130.132453,2.204749,-0.076562,0.636545,0.048515,-0.198175,0.084442,-0.008200
11,-0.196844,0.126057,0.182167,-0.229041,-0.077405,-0.237496,0.250256,-0.363279,218.989999,252.467739,91.207645,-0.177780,0.008478,-0.117264,-0.050723,-0.614165,21.354165,172.110760,252.418517,167.762882,20.400027,-0.168856,-0.184635,0.012105,-0.423547,-0.045397,-0.046359,-0.032825
12,-0.206974,0.052566,0.288963,0.385343,-0.229573,0.100378,-0.087449,-0.155620,218.624230,253.208334,94.877310,0.335645,-0.088715,-0.378398,43.952410,140.898262,242.653126,251.222068,119.930211,2.203057,-0.079623,-0.097412,-0.381696,-0.142190,0.475793,0.331648,-0.403806,0.070553
13,0.364468,0.053383,-0.126899,-0.494657,-0.268532,0.146925,-0.572830,0.046991,143.371915,252.417090,246.888293,193.675048,193.400426,195.292765,229.505997,252.298876,254.526362,249.871056,128.419138,10.910406,-0.021423,0.153111,0.459519,-0.017670,-1.063635,-0.812026,-0.145184,0.619235
14,-0.042833,0.038239,0.076765,0.479115,0.230735,0.157494,-0.197141,0.069190,10.088803,132.928203,223.279681,239.528400,253.045998,214.418056,143.926274,104.468161,103.843395,152.266266,252.557639,151.994048,15.089552,-0.377308,0.100603,0.410177,0.282521,0.258245,0.228182,-0.233430
