,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.015355,0.032980,-0.007284,0.000356,-0.002997,0.000843,-0.015559,-0.007201,-0.005990,-0.365725,1.334802,-0.447653,0.221369,-0.277909,-0.478291,0.130285,-0.208726,-0.037899,0.650423,0.276066,0.253765,-0.006746,-0.006530,0.011218,0.002347,-0.015236,0.020949,-0.005563
1,-0.119198,-0.117113,0.040353,-0.059330,-0.095051,0.000595,-0.060117,0.081678,-0.015661,-0.040255,0.109029,-0.182731,0.132666,-0.340770,-0.175508,0.247869,-0.637010,0.367932,-0.346707,0.354772,-1.199798,0.168813,0.001382,0.019168,-0.105198,0.056136,0.086661,0.017757
2,0.085681,0.085804,-0.036222,0.032780,0.080638,-0.014079,0.069128,-0.065052,0.010159,0.226407,-0.180257,0.314405,0.234839,-0.014515,-0.013232,-0.001958,-0.387303,0.233529,-0.133493,-0.293056,0.893605,-0.144675,0.020313,-0.019644,0.098106,-0.042177,-0.076670,-0.014046
3,0.036886,0.046051,-0.018817,0.009008,0.032292,-0.009018,0.026343,-0.027377,0.000726,-0.119826,0.183794,-0.179561,0.083222,-0.561644,-0.205889,0.018967,-0.478958,0.373699,0.223746,-0.285617,0.292687,-0.062484,0.012020,-0.005020,0.043774,-0.021769,-0.025173,-0.008499
4,-0.073807,-0.083492,0.026234,-0.033704,-0.047281,-0.001726,-0.018766,0.052365,-0.004320,0.238830,-0.123722,0.307258,0.165886,0.102264,0.089499,-0.288662,-0.112085,0.714831,-0.391945,0.750635,-0.569140,0.091043,0.007070,0.003888,-0.055826,0.039446,0.032156,0.014300
5,-0.057587,-0.055157,0.024563,-0.019831,-0.058888,0.014129,-0.055158,0.043019,-0.007635,-0.598811,-0.132384,0.264184,-0.222800,-0.021314,-0.087383,0.154969,0.157363,-0.318660,0.255058,0.065258,-0.698931,0.106041,-0.018220,0.015627,-0.072217,0.029017,0.057471,0.007970
6,0.932303,1.185113,-0.482910,0.693686,0.398619,0.146741,0.000178,-0.540506,-0.159151,-0.256770,0.471809,0.230373,5.904915,82.293015,166.019088,255.234548,253.713346,254.080678,253.311431,91.912170,-1.760763,-0.799904,-0.021120,0.176368,0.578397,-0.417916,-0.560315,-0.284392
7,-0.759732,-0.678059,0.099722,-0.257529,-0.580761,-0.099956,-0.214953,0.777804,-0.230042,0.288372,0.480027,65.386703,224.000936,252.711525,253.227960,207.916235,183.312661,199.712312,252.638315,217.165262,13.630295,0.957559,0.177667,0.237546,-0.562420,0.456744,0.134305,0.158545
8,0.377845,0.025413,0.035068,0.316465,0.018913,0.321324,0.197995,-0.442573,0.104660,-0.351816,64.473554,230.530985,252.764749,171.647969,17.089693,6.097811,0.021808,4.685855,114.391841,243.473150,64.478486,-0.207607,-0.197738,0.096855,-0.054887,0.083472,-0.078720,0.057932
9,0.074796,0.054266,0.211962,0.038599,0.316046,-0.107239,0.327002,0.352526,0.049328,24.839159,233.546430,252.803598,140.131835,6.610023,0.250132,0.413465,-0.126909,0.771726,-0.358018,199.998903,82.165631,-0.532883,0.137074,-0.050615,0.165112,-0.262161,0.109012,0.097013
10,-0.306909,-0.396952,0.017710,-0.313520,-0.284172,-0.052398,0.158372,0.489632,-0.131076,133.987728,252.988017,168.842780,8.898574,0.014194,-0.050269,-0.018677,37.347351,212.745257,151.977195,24.115075,6.088182,0.290309,0.568296,-0.011066,-0.139045,0.305097,-0.091570,0.164365
11,0.172364,-0.169094,0.024040,-0.111600,-0.072850,-0.261020,0.235688,0.060313,-0.149831,218.658270,252.804467,80.122557,101.449762,122.804253,122.976692,123.601151,188.461808,252.761872,209.081701,6.040042,0.155178,-0.361650,0.295450,-0.003934,0.118947,-0.114327,-0.236586,0.169772
12,0.116185,-0.353498,0.172488,0.281952,-0.144632,0.081106,-0.107866,-0.055537,-0.100048,208.704260,253.287528,252.740858,253.169610,252.702432,252.812102,244.748646,253.146194,252.785223,236.621387,23.998292,0.075214,0.164692,-0.000583,-0.118618,-0.283275,0.002985,-0.330662,0.055196
13,0.161178,0.357554,0.207900,0.223875,-0.223696,0.637389,-0.617938,0.779966,-0.011734,46.959863,219.422495,235.156515,228.654606,223.648106,120.197402,136.484186,252.259371,252.927577,128.121902,0.114196,0.348447,0.645121,-0.418847,0.586176,-0.782020,-0.107955,0.467988,-0.057778
14,-0.076938,-0.509593,0.079659,-0.070196,0.437391,-0.151988,1.025958,-0.041321,0.085584,0.085851,0.182073,-0.074611,-0.138375,51.165764,22.099241,198.199435,252.857813,174.626042,7.120929,0.343776,0.042007,-0.441844,0.452730,0.107285,0.414625,-0.035325,-0.458970,-0.005616
15,-0.252410,-0.383897,0.217656,-0.035387,0.006756,-0.140734,0.173455,-0.080464,-0.107863,0.105941,0.307746,0.327640,0.127972,0.013232,60.411852,253.794749,252.970024,104.682108,0.242229,-0.222699,-0.362908,0.184652,0.089122,0.164629,-0.059262,-0.220001,0.283922,-0.139647
16,-0.142434,-0.294063,0.401450,0.531272,0.153517,0.050829,-0.409591,0.291381,0.017840,0.190647,-0.423369,-0.868695,0.355567,-0.524897,175.173723,255.233051,253.576054,48.294370,0.035639,-0.353597,-0.224575,0.257179,-0.480754,-0.130542,-0.328412,-0.277033,-0.029521,-0.101196
17,-0.062695,0.107011,0.140329,0.400990,0.197728,-0.222419,-0.415554,0.072688,-0.121483,0.027283,-0.324992,0.177362,0.096000,6.395868,222.983430,253.520021,160.989485,0.904723,0.454108,0.243530,0.267022,0.005140,-0.233398,-0.249916,0.013015,-0.408997,-0.019701,-0.163035
