,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.006582,0.066320,0.093664,-0.166598,-0.126748,0.088581,-0.081496,-0.023836,0.998778,-0.071460,0.234998,0.393420,-0.127108,0.164582,0.453422,-0.140694,-0.603848,-0.093681,0.488464,-0.319190,-0.172064,-0.200492,0.019731,-0.128946,-0.073491,0.072085,-0.100605,0.036933
1,0.007916,-0.065814,-0.106191,0.171685,0.133594,-0.075661,0.088016,0.028488,-1.049040,-0.110851,0.185867,0.434122,0.340703,-0.407760,-0.570090,-0.075257,-0.195611,0.654480,-0.079820,0.194141,-0.571071,0.198123,-0.015666,0.112837,0.070275,-0.067702,0.103563,-0.026236
2,0.022702,-0.075079,-0.085027,0.164245,0.142122,-0.110876,0.084583,0.026175,-1.142204,-0.198357,0.261881,0.032434,0.391080,-0.126145,0.361461,0.083662,0.540772,-0.867666,0.339194,-0.434491,0.035991,0.246497,-0.008580,0.172444,0.097797,-0.088190,0.096891,-0.033746
3,-0.007907,0.008679,0.000080,-0.015342,-0.020712,0.019888,-0.000315,-0.002240,0.101833,-0.155415,0.208754,0.187878,-0.745988,0.456447,0.047048,-0.195106,-0.027967,0.484419,0.398096,-0.031154,-0.549913,-0.031200,0.004570,-0.019628,-0.017880,0.010034,-0.016341,0.010827
4,0.003179,0.015753,0.051300,-0.072690,-0.052962,0.002049,-0.043216,-0.019766,0.349896,-0.032372,0.080406,-0.389319,-0.060719,-0.268637,1.032084,-0.919422,0.136755,0.174711,-0.275812,-0.108029,0.649509,-0.041034,0.009437,-0.016587,-0.007452,0.011500,-0.035409,-0.009013
5,0.313571,0.454575,0.793066,-1.435187,-0.976847,0.026820,-0.871468,0.216163,-1.721056,1.186644,182.928977,17.545326,29.270780,0.612865,-0.745110,-0.435709,0.530102,-0.105519,0.297277,0.321228,-0.629022,-0.217260,0.819862,0.009254,-0.192517,0.181407,-0.442045,0.177338
6,0.005792,0.010124,0.306016,0.108980,0.248714,-0.490618,-0.150469,-0.017934,2.504104,148.253287,254.146640,125.887038,213.693088,135.436804,120.764830,14.354608,0.397883,-0.299072,0.364951,-0.796171,-0.195857,0.484480,-0.195690,0.691487,0.247192,-0.249728,0.212130,-0.230918
7,0.205401,-0.247934,-0.332109,0.796869,0.729477,-0.423335,0.333986,0.263643,2.730411,150.316172,254.462562,237.579553,191.038300,253.815573,254.620841,247.668066,153.592595,26.055676,-0.182951,0.472059,-0.621654,0.762709,-0.162700,0.738304,-0.036811,-0.084620,0.277078,-0.059212
8,-0.008917,0.034954,-0.487985,0.235156,0.092046,0.095670,0.090534,0.164842,-0.305705,80.763181,248.873214,211.855934,170.017971,253.810763,254.130479,241.186736,184.403759,235.888482,164.011037,175.825712,63.469226,0.153158,0.181167,-0.324510,-0.500660,0.120043,0.116698,0.039814
9,0.493506,-0.117274,0.856207,-0.614373,0.043850,-0.709926,-0.600475,0.076894,0.861750,-0.450332,66.050897,217.066675,254.086911,253.748437,253.942539,253.693822,248.733794,254.646951,253.916410,254.125386,149.152674,0.800953,0.028969,0.567009,0.367146,-0.347252,0.024282,-0.438091
