,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.029200,-0.002752,-0.015376,-0.031204,-0.050630,0.011440,-0.268287,0.036089,-0.373442,-0.319391,0.472110,0.092965,0.411737,-0.271885,-0.280039,-0.174365,0.530250,0.606585,0.480180,0.088629,-0.093254,0.158697,0.396289,0.381321,-0.077144,-0.032087,-0.021845,0.023290
1,-0.159935,-0.006123,-0.063262,-0.123697,-0.125305,0.097832,-0.975208,0.151365,0.086045,-0.784040,0.503445,-0.377603,0.455601,0.430219,0.493637,0.061293,0.213259,0.000141,0.003751,-0.206493,-0.336652,-0.134140,0.221899,0.285975,-0.260968,-0.310030,-0.079054,0.076450
2,-0.027903,0.011576,0.095532,-0.042231,-0.149627,0.009152,-1.046368,0.546073,0.132332,-1.054185,-0.991766,0.813665,0.093313,0.383382,-0.047540,0.488245,0.487114,0.419061,-0.165747,0.118851,0.141003,0.095081,-0.046299,-0.066279,0.204530,0.248736,-0.077402,-0.033595
3,0.037424,0.002947,0.160088,0.016335,-0.148461,-0.064483,-1.189121,0.769414,-0.295751,-0.071873,0.410193,0.124506,-0.334542,0.351556,-0.190632,-0.005184,0.072557,0.287132,-0.312010,0.267964,0.245998,-0.092103,-0.591792,-0.684581,0.498015,0.471387,-0.052501,-0.023339
4,0.042347,0.010214,-0.039049,-0.047413,-0.037742,0.022032,-0.038602,0.513507,0.090951,-0.562585,0.604883,0.096248,-0.040730,-0.192486,0.136553,0.325004,0.306860,0.099143,-0.150398,-0.170862,0.106306,0.539628,0.883636,1.039924,-0.854602,-0.512329,-0.029890,-0.074311
5,0.083150,-0.012762,0.089383,0.061652,0.009998,-0.099012,-0.317679,-0.109246,-0.149481,-0.236580,0.048689,0.280893,-0.772660,-0.359155,0.768475,0.279695,-0.046669,0.122395,-0.083703,0.507568,0.506678,0.065946,-0.471548,-0.577435,0.547827,0.432171,0.021301,-0.015472
6,0.153016,-0.013664,0.038946,0.050243,0.036712,-0.106608,0.455911,0.284535,-0.074295,-0.420617,0.127023,0.424347,0.231386,-0.327534,0.710288,-0.135598,0.603727,0.740423,-0.451049,-0.340521,-0.169625,0.043784,0.030034,0.267980,0.210656,0.638499,0.035066,-0.070722
7,-0.646167,-0.217595,0.757216,0.315023,-0.238852,-0.415859,0.196062,-0.547087,-0.011983,-0.808411,-0.706437,0.192195,0.077350,-0.081464,-0.600296,0.311401,0.304432,0.694091,-2.333395,-0.707987,-0.335624,0.730945,1.724330,5.861820,37.658855,35.094108,-0.001255,0.990830
8,0.307680,0.246826,0.416184,0.139945,-0.628140,-0.115590,0.227332,-0.146479,-0.301399,0.140112,0.206237,-0.684814,-0.225917,-0.102031,0.028610,0.177856,-0.055542,-0.851563,-0.221134,8.395622,51.882084,109.884557,159.465924,206.879142,252.443456,252.976409,-0.400512,-0.577468
9,-0.304969,0.023779,0.275881,0.018358,0.668184,-0.083318,-0.267972,-0.140106,0.393067,0.296876,-0.246981,0.250232,0.074592,0.625678,-0.277455,-0.193908,-0.305648,53.089428,135.909198,211.765113,252.649162,253.332801,252.389128,253.147445,253.116730,187.981715,0.171259,-0.299056
