,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.140514,-0.091657,-0.076992,0.021401,0.145306,-0.000897,-0.024550,-0.834566,1.430305,-0.123902,-0.891265,0.177916,-0.061912,0.909909,-0.492412,0.488352,-0.830262,-0.752303,-0.192833,0.782636,0.259449,-0.746747,0.558691,0.002638,-0.009887,0.047697,0.072925,-0.010876
1,0.004733,-0.089102,0.044907,0.017487,0.041078,0.059702,-0.029118,0.230030,0.054343,0.736082,0.150692,0.154012,0.024042,-0.069076,-0.126626,-0.513876,0.349083,0.320860,-0.535707,-0.402620,0.699404,-0.208965,0.591761,0.052643,-0.032808,-0.052222,0.033307,0.019150
2,0.070121,-0.097266,-0.006340,0.027005,0.076517,0.023745,-0.030666,-0.444001,0.526518,-0.675063,0.148938,0.384318,-0.329040,-0.339923,0.182908,0.270347,-0.022265,-0.085586,0.534112,-0.375998,0.092693,-0.434347,1.443609,0.037460,-0.035415,-0.001243,0.033015,0.023127
3,-0.005545,0.018758,-0.049294,0.012421,0.016169,-0.033011,0.016808,-0.811826,0.916211,0.783521,-0.085945,-0.433841,-0.620296,0.433453,-0.772046,-0.249759,0.655966,-0.497491,-0.297952,-0.082005,-0.377422,0.002031,-0.512652,-0.047628,0.032288,0.050987,0.002339,-0.030551
4,0.059350,0.073186,-0.087265,-0.017082,0.021213,-0.063362,0.023410,-0.645036,0.409648,-0.132018,-0.630343,-0.292774,0.414923,-0.025197,-1.200555,0.313996,-0.256521,-0.254690,0.280206,0.902744,-0.775157,0.416254,-0.421491,-0.064373,0.038741,0.075751,0.008212,-0.037372
5,-0.289907,0.856746,0.561042,0.145203,-0.408108,0.299074,-0.036750,-0.166165,-0.290577,0.174183,0.051734,-0.273900,57.163195,57.020462,-0.213858,-0.394489,0.547564,-0.253560,-0.170581,0.504661,0.105657,197.442452,169.773497,0.627288,0.190021,-0.201719,-0.770879,0.071214
6,1.175882,0.213739,-0.601922,-0.293162,0.432320,-0.311885,-0.057335,-0.023058,-0.557061,-0.162742,0.506384,29.636451,254.573558,197.759978,0.744192,-0.303686,0.044617,0.847676,-0.155767,-0.175773,141.024124,255.622031,140.765161,-0.220029,-0.056933,0.564679,0.410588,-0.251868
7,-0.419890,-1.071113,0.505673,0.083598,-0.084929,0.232454,-0.195416,0.129954,0.201569,-0.284410,-0.249902,113.867364,255.251653,197.862293,-0.180901,0.306874,-0.520584,-0.084734,0.335157,29.200272,225.905957,254.435694,114.022494,0.342402,-0.508384,-0.340435,0.040288,0.324361
8,-0.478444,0.209686,0.054902,-0.241927,-0.585384,-0.439564,0.187255,-0.327589,0.197471,0.145032,0.315165,114.220768,254.680278,169.741749,-0.711540,0.429208,-0.511903,0.600184,0.171055,86.114241,255.643612,225.504500,57.485375,-0.422634,0.100750,0.219692,-0.197117,-0.154849
9,0.065291,0.555974,0.178617,-0.129405,-0.110725,-0.097313,0.013988,0.369118,-0.390082,0.160134,0.898743,198.118310,254.718453,114.104138,0.510765,-0.388333,-0.020256,0.723067,-0.425204,197.455218,255.073606,141.074721,0.224582,-0.126477,0.381285,-0.002192,0.039751,-0.269597
10,0.382127,-0.322877,0.180076,0.268738,0.138836,-0.112979,-0.207635,-0.364230,0.147884,0.605694,85.564580,254.876460,254.877914,85.588406,-0.205384,0.076937,0.125663,-0.179421,57.134099,225.456456,254.345000,85.965685,-0.046889,0.310334,0.000754,0.174168,-0.060262,0.091154
11,0.257552,0.063671,0.017943,0.362618,-0.202000,-0.265915,-0.027129,0.841066,-0.478739,57.014535,225.578519,255.106036,170.011553,-0.104716,-0.135942,-0.499875,0.281902,-0.063232,140.771098,255.113140,169.946645,-0.097363,0.220909,0.352486,0.185076,0.383469,-0.407366,-0.058299
12,0.224199,0.166397,-0.060432,0.042463,-0.378953,0.324246,0.135032,-0.033517,0.187460,169.614855,254.638120,255.068736,114.064101,0.066654,0.109828,-0.605212,-0.031431,56.638296,254.282688,254.273712,140.988112,0.508130,-0.397447,0.087894,-0.196548,-0.770043,0.266924,0.350395
13,-0.495667,-0.426811,-0.224419,-0.002173,0.261988,-0.402102,-0.301371,28.960906,197.659797,254.861589,254.656319,255.278921,254.592729,114.143577,85.745786,-0.077371,0.501715,198.062836,254.628608,198.222771,29.336481,-0.237931,-0.343411,-0.269446,-0.067048,0.444606,-0.414874,-0.253130
14,-0.796968,0.262402,0.115614,-0.024922,-0.206893,0.339486,-0.031457,169.270070,255.273516,254.714551,226.054946,197.986182,255.085401,255.299714,255.146839,254.846627,254.550509,254.612674,255.303543,113.219226,0.411460,-0.173796,0.736308,0.161838,0.152541,-0.089780,0.100995,-0.757232
15,0.393259,0.209201,-0.094821,0.622001,0.062740,0.104625,-0.145778,169.697451,225.327623,86.319472,-0.042191,-0.181589,-0.117351,85.844620,141.282715,198.135198,254.763468,255.431077,225.641010,0.168052,-0.765442,0.635250,-0.919895,0.248270,-0.433982,0.202810,-0.029148,0.410387
16,-0.788008,1.106442,0.138067,0.476762,-0.683091,-0.062714,-0.175776,0.044393,0.235152,0.259734,0.141507,-0.174692,0.203564,0.124422,-0.163545,113.769760,255.244477,254.579093,169.653961,0.267717,0.505633,-1.223845,0.732257,-0.246560,0.167793,0.147247,-0.153167,0.615321
17,0.463954,-0.628501,-0.033243,-0.287277,1.102155,0.270234,-0.559157,0.365196,0.240732,-0.733353,0.435610,-0.264930,-0.436005,0.457995,57.151399,225.869282,254.844145,197.529239,29.493661,0.313384,-0.372522,0.601498,-1.070763,0.508669,0.102102,0.041989,0.811188,-0.260197
18,0.381800,-0.198162,-0.183944,0.429636,-0.406034,-0.181665,0.039956,0.478375,-0.518652,0.239971,0.003453,-0.532435,0.448295,0.601825,198.082021,254.422899,254.611672,29.529551,-0.499519,0.243683,0.314192,0.540472,-0.385394,-0.394358,-0.110265,0.160796,-0.020271,-0.096410
19,-0.386804,-0.079303,-0.335131,0.373262,-0.431111,-0.245839,0.295194,-0.352553,-0.313023,0.191603,-0.091743,0.126542,0.588542,141.399612,254.268562,254.968271,169.863490,0.309412,0.320646,0.103987,0.187680,-0.284662,0.264742,-0.406892,0.341993,0.304728,-0.487041,-0.071525
20,0.584575,-0.591294,-0.480204,-0.535490,0.492022,-0.131366,0.003171,-0.053211,0.447746,0.065710,-0.429955,-0.079082,57.219037,254.826215,255.168545,197.818154,0.511780,0.324856,-0.262859,0.025966,-0.263258,-0.500578,0.986829,0.201094,0.056606,0.093371,-0.188246,0.192315
21,0.110310,0.124593,0.574560,0.184515,-0.430731,0.484162,-0.306864,-0.353808,0.876814,-0.331927,0.350100,0.319245,225.543127,254.995302,197.798236,29.158095,-0.241182,-0.338869,0.356518,-0.297828,0.082625,0.229132,-0.274610,0.135086,-0.146074,-0.320386,-0.179167,0.387355
22,0.034389,0.226128,-0.211489,0.222474,0.211984,0.224375,-0.151880,-0.053386,-0.128159,0.421529,-0.518075,113.914418,255.084831,254.337117,85.872042,0.433585,-0.594899,0.015011,0.319343,0.372039,-0.235958,0.331784,-0.294020,-0.202607,0.168837,0.128752,0.367215,0.021943
23,-0.033136,-0.002415,-0.556240,0.036925,0.398278,-0.047316,-0.090778,0.650860,-0.457400,-0.269760,0.835510,226.327371,254.409491,197.741548,0.524551,0.000288,0.059495,0.399842,0.008817,-0.470910,0.127143,0.482284,-0.444843,-0.256764,-0.013724,0.161252,0.585516,0.012829
24,-0.121744,-0.066626,0.210238,-0.458547,-0.853703,-0.470271,-0.210184,-0.473659,0.532975,-0.118358,56.763861,225.474523,254.261807,56.906670,0.585984,-0.246449,0.146329,-0.134680,0.165639,0.249146,0.342489,-0.131060,-0.004549,-0.013054,-0.778098,-0.123541,-0.181484,0.317999
25,0.118324,-0.089304,-0.026537,0.016742,0.103661,0.026811,-0.032753,-0.027993,0.587712,-0.223350,-0.222693,0.064311,0.529677,-0.127539,-0.127177,0.268767,-0.007623,0.022937,0.665128,0.201071,0.097956,-0.786464,0.943685,0.032433,-0.034516,0.000982,0.063265,0.013630
26,0.132607,-0.037652,-0.062904,-0.002260,0.077195,-0.014020,-0.012049,-0.174794,0.356082,-0.391119,-0.734797,-0.354545,0.591634,-0.618204,-0.088520,0.625877,-0.470409,-0.950065,0.723914,-0.176290,-0.026880,-0.316390,0.353132,-0.009490,-0.023904,0.029330,0.053623,0.002363
27,-0.066768,-0.019158,0.039304,0.022697,-0.023218,0.017913,-0.003271,-0.171957,0.152354,-0.195628,0.276890,0.427899,-0.738887,0.580816,0.390759,-0.800572,0.035793,0.242118,-0.007446,0.068056,0.413977,-0.304263,0.045035,0.017745,0.001220,-0.017085,-0.027503,0.012860
