,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.028760,0.011181,0.026433,0.020788,0.033428,-0.006275,-0.012114,-0.063737,-0.050739,0.759896,-0.553656,-0.001494,0.044549,0.042879,-0.737033,1.040694,-0.234483,0.739678,-0.010662,0.458603,0.348380,0.133392,0.779715,-0.023849,-0.048017,0.020591,-0.025936,-0.036159
1,-0.007446,0.005486,0.006900,-0.020419,-0.012431,0.016372,-0.012739,0.013888,-0.007122,-0.534793,0.599212,-0.550447,0.304644,-0.102345,0.786576,0.117003,0.021294,0.419810,0.411852,0.209161,-0.240581,-0.240440,0.194393,0.002165,0.008083,-0.005351,-0.007309,-0.016839
2,0.375511,-0.107474,0.081717,0.505097,0.344027,-0.207173,0.816378,-0.020935,0.284820,0.048198,-0.441949,-0.315657,85.979118,254.691684,115.600231,0.837586,-0.047840,-0.145645,-0.299358,-0.519145,1.282335,-1.347775,-0.052199,0.225334,0.104466,0.338059,0.200672,0.407432
3,0.259838,0.207431,0.112019,0.090574,0.485762,0.298589,0.165128,0.360109,0.128037,-0.108212,0.095204,0.430388,212.660041,252.766092,252.038111,57.406123,-0.796097,0.258839,0.169851,0.155249,0.255749,-0.779402,-0.686042,-0.266578,0.152649,-0.162985,-0.483359,0.378720
4,0.617870,-0.318113,-0.190109,0.310309,0.459430,0.511366,-0.279660,-0.633232,-0.747538,0.249833,-0.429862,143.495623,251.068139,253.357975,252.026822,124.796972,0.504638,-1.359085,0.975849,0.069793,-0.062774,1.018938,0.628298,-0.702700,-0.235125,0.375795,-0.100725,-0.385755
5,0.052034,-0.170729,0.109005,0.147303,-0.318798,0.667258,-0.676925,-0.002237,-0.510138,-0.797274,0.606614,221.880741,253.047743,252.841988,253.197279,57.167566,0.389867,-0.597878,0.386138,0.105940,-0.507465,0.342242,-1.139687,0.585393,0.490507,0.596709,0.293384,-0.373359
6,-0.277818,-0.193802,0.170239,-0.522874,-0.626562,0.656398,-0.210804,0.574258,-0.017302,0.161828,138.754349,249.593610,253.152948,252.529701,137.364036,7.006490,-0.655937,0.863616,-0.232730,-0.101947,-0.576215,-0.259378,0.813419,0.765762,0.843541,0.071499,0.465197,-0.611449
7,-0.253103,-0.367094,-0.131565,-0.701782,-0.542402,0.503158,0.385752,0.724997,0.379171,-0.137599,227.922081,252.170745,253.239111,252.170328,51.524884,0.058901,1.054537,-0.744152,0.801057,-0.430235,-0.111022,0.715856,-0.968045,0.328838,0.829955,-0.297819,0.574377,-0.507432
8,0.170474,-0.196926,-0.127571,0.012505,0.030790,0.183938,0.461330,0.068602,0.214038,35.959420,235.880231,253.704277,253.185856,186.390053,7.407631,0.688928,-0.329160,0.330481,-0.511266,0.468073,0.255975,-0.291037,0.409026,-0.170787,0.182959,-0.166840,0.302181,-0.174726
9,0.553556,-0.060151,0.026002,0.599920,0.451946,-0.030611,0.502335,-0.281987,0.152731,104.115113,252.359037,253.475678,252.558675,133.499651,1.034653,-0.359897,1.100955,0.577824,-0.403710,0.880619,-0.280349,0.681588,0.028701,-0.286364,-0.251553,-0.079151,0.177223,0.173546
10,0.243641,0.138118,0.271883,0.103620,0.288005,0.187690,-0.059053,-0.017175,0.046588,105.506356,252.858408,253.129824,252.313310,46.016684,-0.143536,0.378797,-0.148699,0.474159,-0.341703,-0.298346,1.221494,-0.379952,1.088752,-0.123589,-0.107552,-0.421981,-0.049293,-0.110378
11,-0.037217,0.195377,0.714469,0.157114,0.379627,-0.950656,0.414682,-0.410680,0.150255,203.832550,253.688858,252.498648,187.365149,10.770127,0.366120,84.606192,196.224799,167.940423,55.326229,0.775477,-0.343354,0.533959,-0.462049,0.408524,-0.462550,-0.416057,-0.174661,0.057916
12,0.623948,-0.435385,0.067962,0.265494,-0.573974,0.788888,-0.333960,0.699974,-0.315586,234.924920,252.808100,253.300129,167.552300,0.617886,150.613881,238.622327,252.609019,253.203326,241.192569,102.156264,21.503525,-0.544899,-0.169800,-0.122056,0.172406,0.089846,0.518523,0.041219
