0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,189,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,143,247,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,6,1,0,0,0,3,7,0,0,247,69,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,252,71,0,0,0,0,0
0,0,0,0,0,0,0,0,10,9,0,0,35,25,18,0,0,7,0,11,0,19,47,0,0,0,0,0
0,0,0,0,0,0,42,0,44,20,31,0,216,253,60,17,0,0,0,146,92,20,0,0,0,0,0,0
0,0,0,0,0,0,15,2,0,0,0,0,206,252,68,8,0,0,6,242,143,89,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,38,0,131,107,209,21,2,0,30,11,252,197,5,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,64,29,232,247,104,21,0,0,153,145,47,42,0,0,0,0,0,0,0
0,0,0,0,0,0,2,42,0,45,219,129,114,0,0,0,53,129,252,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,68,4,96,253,85,253,136,122,7,78,201,250,158,0,45,0,0,0,0,0,0,0
0,0,0,0,0,0,75,92,252,252,253,217,252,252,200,121,252,231,177,58,57,0,0,0,0,0,0,0
0,0,0,0,0,0,74,69,0,126,65,217,189,44,10,76,98,251,227,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,190,221,98,140,82,80,0,43,91,253,252,252,162,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,111,29,0,0,0,0,62,86,0,86,42,32,12,3,6,0,0,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,22,148,88,16,0,0,0,0,14,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39,0,11,0,0,121,211,231,28,0,0,0,0,145,118,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,71,251,129,0,0,0,0,54,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,71,31,252,73,0,0,0,35,129,99,0,35,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,67,32,252,82,0,0,0,31,132,106,0,33,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
