0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,17,17,17,30,0,11,25,160,246,238,122,0,0,0,0
0,0,0,0,0,0,0,0,73,35,60,64,100,244,244,244,244,82,65,65,244,233,188,90,0,0,0,0
0,0,0,0,0,0,0,20,140,88,244,244,123,152,244,244,244,70,36,0,37,54,38,14,0,0,0,0
0,0,0,0,0,0,0,82,211,169,152,135,244,244,93,68,85,30,1,0,52,25,18,0,0,0,0,0
0,0,0,0,0,0,0,71,77,146,103,129,244,202,14,0,41,148,28,55,0,0,7,0,0,0,0,0
0,0,0,0,0,0,0,23,70,74,97,148,118,87,15,56,0,0,0,0,10,11,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,17,76,134,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,57,76,0,28,183,244,57,38,0,0,0,0,40,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,0,0,106,217,140,166,1,0,0,21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,16,0,100,231,169,244,115,24,16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,16,44,98,0,0,43,179,116,84,145,26,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,15,90,243,158,159,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,131,240,192,240,62,32,20,0,0,0,0,0
0,0,0,0,0,0,4,23,0,17,0,0,2,2,15,122,176,244,244,161,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,45,93,175,244,255,241,175,50,39,29,9,0,0,0,0
0,0,0,0,0,0,0,0,0,71,64,83,139,244,213,244,244,194,75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,68,64,158,244,102,82,89,191,78,2,34,0,0,13,1,0,0,0,0,0
0,0,0,0,0,0,17,165,200,244,140,127,244,188,0,2,0,64,17,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,78,91,244,135,244,235,128,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,244,38,204,50,61,15,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
